Pirate URL,Pirate Name,Crew Rank,Crew Name,Flag Role,Flag Name,Sailing,Rigging,Carpentry,Patching,Bilging,Gunning,Treasure Haul,Navigating,Battle Navigation,Swordfighting,Rumble,Drinking,Spades,Hearts,Treasure Drop,Poker,Distilling,Alchemistry,Shipwrightery,Blacksmithing,Foraging,Weaving,Last Updated (UTC)
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Muteman,Muteman,Pirate,League of Shadows,Member,High Spirits,Narrow / Proficient,Apprentice / Proficient,Solid / Master,Narrow / Respected (archipelago: Distinguished ),Weighty / Grand-Master,Narrow / Respected (archipelago: Distinguished ),Narrow / Distinguished,Novice / Able,Novice / Able,Narrow / Able,Novice / Proficient,Novice / Able,Neophyte / Proficient (archipelago: Able),Novice / Distinguished (archipelago: Able),Novice / Able,Narrow / Respected,Novice / Able,Novice / Able,Broad / Proficient,Broad / Proficient,Neophyte / Grand-Master (archipelago: Respected ),Neophyte / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Narreioux,Narreioux,Pirate,League of Shadows,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Narrow / Proficient,Novice / Able,Broad / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Broad / Distinguished,Novice / Able,Solid / Grand-Master (archipelago: Master ),Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Nephis,Nephis,Pirate,League of Shadows,Member,High Spirits,Novice / Able,Novice / Proficient,Novice / Able,Neophyte / Proficient,Novice / Able,Narrow / Distinguished,Apprentice / Renowned (archipelago: Grand-Master ),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Broad / Proficient,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Oshidashi,Oshidashi,Pirate,League of Shadows,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Narrow / Able,Novice / Able,Novice / Able,Novice / Proficient,Novice / Respected,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Master,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Osias,Osias,Pirate,League of Shadows,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Solid / Master,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Master (archipelago: Distinguished ),Broad / Respected,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Pastis,Pastis,Pirate,League of Shadows,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Broad / Able,Novice / Proficient,Novice / Able,Novice / Able,Apprentice / Able,Apprentice / Able,Novice / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Able,Solid / Respected (archipelago: Distinguished ),Solid / Able,Narrow / Distinguished (archipelago: Proficient ),2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Piratenamehe,Piratenamehe,Pirate,League of Shadows,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Neophyte / Proficient (archipelago: Able),Novice / Able,Novice / Able,Narrow / Proficient,Novice / Able,Novice / Able,Novice / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Broad / Proficient (archipelago: Able),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Randompilly,Randompilly,Pirate,League of Shadows,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Able,Apprentice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Solid / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Schlomp,Schlomp,Swordsman,League of Shadows,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Solid / Legendary (archipelago: Grand-Master ),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Legendary,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Slsarahx,Slsarahx,Pirate,League of Shadows,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Apprentice / Grand-Master,Novice / Able,Novice / Able,Narrow / Able,Apprentice / Grand-Master,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Solid / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Soolv,Soolv,Pirate,League of Shadows,Member,High Spirits,Novice / Able,Novice / Able,Novice / Proficient (archipelago: Able),Neophyte / Proficient (archipelago: Able),Narrow / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Narrow / Proficient,Solid / Distinguished (archipelago: Proficient ),Apprentice / Able,Broad / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Sweetdreamzz,Sweetdreamzz,Pirate,League of Shadows,Member,High Spirits,Novice / Able,Novice / Able,Neophyte / Able,Novice / Proficient (archipelago: Able),Solid / Respected,Neophyte / Able,Sublime / Able,Novice / Able,Neophyte / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Apprentice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Vastfurys,Vastfurys,Pirate,League of Shadows,Member,High Spirits,Neophyte / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Watcat,Watcat,Pirate,League of Shadows,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Narrow / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Wikl,Wikl,Pirate,League of Shadows,Member,High Spirits,Neophyte / Able (archipelago: Proficient ),Novice / Able,Neophyte / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Broad / Legendary (archipelago: Master ),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Proficient,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Tfi,Tfi,Person,League of Shadows,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Broad / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Wallan,Wallan,Taskmaster,Imperial Front,Prince,High Spirits,Expert / Distinguished (archipelago: Proficient ),Weighty / Legendary (archipelago: Renowned ),Illustrious / Distinguished,Solid / Respected (archipelago: Proficient ),Paragon / Respected,Weighty / Proficient,Weighty / Proficient,Solid / Proficient (archipelago: Distinguished ),Expert / Proficient,Weighty / Master (archipelago: Distinguished ),Broad / Able,Narrow / Able,Narrow / Proficient (archipelago: Able),Broad / Proficient (archipelago: Able),Broad / Proficient (archipelago: Able),Illustrious / Proficient (archipelago: Able),Apprentice / Proficient (archipelago: Able),Solid / Proficient,Solid / Distinguished,Weighty / Grand-Master,Weighty / Legendary (archipelago: Master ),Narrow / Proficient,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Alphashadow,Alphashadow,Officer,Imperial Front,Member,High Spirits,Solid / Respected,Solid / Master (archipelago: Respected ),Solid / Ultimate,Solid / Master (archipelago: Distinguished ),Solid / Grand-Master,Illustrious / Master,Solid / Legendary,Weighty / Legendary,Solid / Ultimate (archipelago: Legendary ),Solid / Legendary,Solid / Legendary,Novice / Able,Novice / Able,Novice / Able,Neophyte / Proficient,Solid / Proficient,Neophyte / Able,Neophyte / Able,Narrow / Proficient,Narrow / Proficient,Solid / Ultimate (archipelago: Legendary ),Broad / Renowned,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Anyababy,Anyababy,Officer,Imperial Front,Member,High Spirits,Broad / Able,Apprentice / Proficient (archipelago: Able),Narrow / Proficient (archipelago: Able),Novice / Able,Broad / Distinguished,Broad / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Broad / Proficient,Novice / Able,Weighty / Distinguished (archipelago: Respected ),Apprentice / Proficient,Solid / Respected,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Athlena,Athlena,Officer,Imperial Front,Member,High Spirits,Broad / Proficient,Broad / Proficient,Weighty / Proficient,Broad / Respected (archipelago: Proficient ),Broad / Proficient,Broad / Proficient,Solid / Proficient,Narrow / Proficient,Broad / Distinguished,Novice / Proficient (archipelago: Able),Novice / Distinguished,Novice / Proficient,Novice / Able,Novice / Able,Novice / Proficient,Apprentice / Proficient,Novice / Able,Neophyte / Able,Narrow / Proficient,Novice / Able,Broad / Distinguished,Neophyte / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Auraluna,Auraluna,Officer,Imperial Front,Lady,High Spirits,Weighty / Respected,Expert / Distinguished,Paragon / Proficient,Broad / Respected (archipelago: Proficient ),Revered / Master,Solid / Proficient,Paragon / Proficient,Weighty / Proficient,Expert / Distinguished (archipelago: Proficient ),Solid / Grand-Master (archipelago: Respected ),Narrow / Master (archipelago: Respected ),Narrow / Respected (archipelago: Distinguished ),Novice / Proficient (archipelago: Able),Neophyte / Proficient (archipelago: Able),Broad / Proficient (archipelago: Able),Weighty / Proficient,Apprentice / Proficient,Expert / Master,Weighty / Proficient,Solid / Distinguished,Solid / Proficient,Solid / Master,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Emerlaus,Emerlaus,Officer,Imperial Front,Member,High Spirits,Illustrious / Renowned (archipelago: Ultimate ),Weighty / Proficient (archipelago: Able),Expert / Distinguished (archipelago: Able),Solid / Master (archipelago: Ultimate ),Sublime / Proficient (archipelago: Able),Expert / Distinguished (archipelago: Able),Sublime / Respected,Illustrious / Legendary (archipelago: Ultimate ),Sublime / Legendary (archipelago: Ultimate ),Weighty / Legendary (archipelago: Ultimate ),Broad / Renowned (archipelago: Able),Broad / Respected (archipelago: Able),Illustrious / Renowned (archipelago: Able),Sublime / Ultimate (archipelago: Able),Broad / Proficient (archipelago: Able),Paragon / Proficient (archipelago: Able),Broad / Able,Solid / Proficient (archipelago: Able),Solid / Distinguished (archipelago: Able),Solid / Proficient (archipelago: Able),Expert / Legendary (archipelago: Distinguished ),Broad / Respected (archipelago: Able),2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Fullgored,Fullgored,Drunk,Imperial Front,Member,High Spirits,Apprentice / Proficient (archipelago: Distinguished ),Illustrious / Ultimate (archipelago: Legendary ),Weighty / Legendary,Expert / Legendary (archipelago: Grand-Master ),Paragon / Ultimate (archipelago: Legendary ),Solid / Master,Weighty / Grand-Master,Expert / Master (archipelago: Renowned ),Solid / Respected (archipelago: Distinguished ),Solid / Legendary,Narrow / Ultimate,Narrow / Ultimate,Narrow / Distinguished (archipelago: Proficient ),Novice / Able,Apprentice / Legendary (archipelago: Ultimate ),Solid / Proficient (archipelago: Distinguished ),Novice / Able,Novice / Able,Expert / Legendary,Solid / Ultimate,Solid / Ultimate,Weighty / Ultimate,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Hellrost,Hellrost,Officer,Imperial Front,Member,High Spirits,Expert / Proficient,Expert / Legendary (archipelago: Master ),Illustrious / Proficient,Solid / Renowned (archipelago: Respected ),Illustrious / Renowned,Sublime / Grand-Master,Expert / Respected,Weighty / Distinguished,Expert / Legendary (archipelago: Grand-Master ),Weighty / Grand-Master (archipelago: Respected ),Broad / Proficient,Apprentice / Able,Apprentice / Distinguished (archipelago: Able),Broad / Master (archipelago: Able),Broad / Distinguished,Expert / Able,Broad / Proficient,Narrow / Able,Solid / Proficient,Broad / Able,Expert / Proficient,Broad / Distinguished,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Memester,Memester,Atlantean,Imperial Front,Member,High Spirits,Paragon / Master (archipelago: Grand-Master ),Weighty / Grand-Master (archipelago: Respected ),Expert / Proficient (archipelago: Distinguished ),Solid / Master (archipelago: Distinguished ),Weighty / Distinguished,Solid / Distinguished (archipelago: Respected ),Weighty / Proficient,Weighty / Proficient (archipelago: Distinguished ),Expert / Ultimate (archipelago: Legendary ),Solid / Respected (archipelago: Distinguished ),Apprentice / Master (archipelago: Respected ),Novice / Proficient,Novice / Able,Neophyte / Distinguished (archipelago: Proficient ),Apprentice / Proficient (archipelago: Able),Expert / Proficient (archipelago: Able),Apprentice / Proficient (archipelago: Able),Neophyte / Able,Narrow / Proficient,Solid / Proficient,Solid / Legendary (archipelago: Renowned ),Neophyte / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Nightblood,Nightblood,Officer,Imperial Front,Member,High Spirits,Solid / Able,Apprentice / Proficient (archipelago: Able),Novice / Able,Narrow / Respected (archipelago: Proficient ),Broad / Proficient (archipelago: Able),Broad / Able,Novice / Able,Novice / Able,Neophyte / Able,Apprentice / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Paragon / Renowned,Broad / Renowned,Novice / Able,Novice / Able,Novice / Able,Neophyte / Proficient,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Pyke,Pyke,Hunter,Imperial Front,Member,High Spirits,Illustrious / Renowned,Paragon / Ultimate (archipelago: Grand-Master ),Illustrious / Renowned (archipelago: Grand-Master ),Solid / Renowned,Paragon / Grand-Master,Weighty / Distinguished (archipelago: Respected ),Expert / Distinguished,Weighty / Master,Expert / Renowned (archipelago: Grand-Master ),Weighty / Grand-Master (archipelago: Master ),Broad / Renowned (archipelago: Grand-Master ),Apprentice / Able,Solid / Distinguished (archipelago: Able),Novice / Proficient (archipelago: Able),Neophyte / Proficient (archipelago: Able),Paragon / Able,Apprentice / Able (archipelago: Proficient ),Broad / Proficient,Weighty / Renowned,Narrow / Able,Solid / Renowned (archipelago: Respected ),Broad / Distinguished,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Rustytytwo,Rustytytwo,Gunner,Imperial Front,Member,High Spirits,Solid / Proficient,Neophyte / Proficient (archipelago: Able),Solid / Proficient,Solid / Master (archipelago: Distinguished ),Solid / Proficient,Solid / Proficient,Weighty / Proficient,Apprentice / Able,Solid / Renowned (archipelago: Master ),Broad / Able,Narrow / Proficient,Narrow / Proficient (archipelago: Able),Novice / Proficient (archipelago: Able),Novice / Able,Broad / Distinguished,Weighty / Respected,Novice / Able,Neophyte / Able,Novice / Able,Novice / Able,Apprentice / Proficient,Novice / Able,2026-04-27T18:22:37+00:00
